track_id,release_id,path,genre_primary,rating,collections,composer,work_title,catalog_system,catalog_number,movement_number,movement_name,title,artist_raw,soloists,ensembles,conductor,conductor_source,conductor_confidence,conductor_candidate,album,album_artist,disc_number,disc_subtitle,track_number,release_year,recording_year,label,catalog_number_release,source_medium,quality_tier,codec,bit_depth,sample_rate,channels,duration_seconds,size_bytes,isrc,is_container_release
trk_e2da2c5a9c7c,rel_8a39c47f816c,"Bruckner 7 9 Giulini (VPO, live)/101 - I. Allegro moderato.flac",Classical,,,,Anton Bruckner,,,1,ALlegro moderato,I. ALlegro moderato,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 10 June 1986),,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 10 June 1986),Carlo Maria Giulini,folder_path,high,,Anton Bruckner - Symphony No.7 in E Major,,,,1,1986,,,,Unknown,Redbook,flac,16,44100,2,1185.3,103267294,,False
trk_5ccafa62e331,rel_8a39c47f816c,"Bruckner 7 9 Giulini (VPO, live)/102 - II. Adagio sehr feierlich und sehr langsam.flac",Classical,,,,Anton Bruckner,,,2,Adagio sehr feierlich und sehr langsam,II. Adagio sehr feierlich und sehr langsam,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 10 June 1986),,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 10 June 1986),Carlo Maria Giulini,folder_path,high,,Anton Bruckner - Symphony No.7 in E Major,,,,2,1986,,,,Unknown,Redbook,flac,16,44100,2,1356.3,114041908,,False
trk_d1252ab249e3,rel_8a39c47f816c,"Bruckner 7 9 Giulini (VPO, live)/103 - III. Scherzo sehr schnell.flac",Classical,,,,Anton Bruckner,,,3,Scherzo sehr schnell,III. Scherzo sehr schnell,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 10 June 1986),,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 10 June 1986),Carlo Maria Giulini,folder_path,high,,Anton Bruckner - Symphony No.7 in E Major,,,,3,1986,,,,Unknown,Redbook,flac,16,44100,2,635.9,55653733,,False
trk_885627bc4dc5,rel_8a39c47f816c,"Bruckner 7 9 Giulini (VPO, live)/104 - IV. Bewegt noch nicht schnell.flac",Classical,,,,Anton Bruckner,,,4,Bewegt noch nicht schnell,IV. Bewegt noch nicht schnell,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 10 June 1986),,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 10 June 1986),Carlo Maria Giulini,folder_path,high,,Anton Bruckner - Symphony No.7 in E Major,,,,4,1986,,,,Unknown,Redbook,flac,16,44100,2,764.4,66481754,,False
trk_343763f36a5b,rel_8a39c47f816c,"Bruckner 7 9 Giulini (VPO, live)/201 - I. Feierlich misterioso.flac",Classical,,,,Anton Bruckner,,,1,Feierlich misterioso,I. Feierlich misterioso,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 11 June 1988),,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 11 June 1988),Carlo Maria Giulini,folder_path,high,,Anton Bruckner - Symphony No.7 in E Major,,,,1,1986,,,,Unknown,Redbook,flac,16,44100,2,1713.3,152354335,,False
trk_9bf33d04eda3,rel_8a39c47f816c,"Bruckner 7 9 Giulini (VPO, live)/202 - II. Scherzo.flac",Classical,,,,Anton Bruckner,,,2,Scherzo,II. Scherzo,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 11 June 1988),,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 11 June 1988),Carlo Maria Giulini,folder_path,high,,Anton Bruckner - Symphony No.7 in E Major,,,,2,1986,,,,Unknown,Redbook,flac,16,44100,2,659.6,58399470,,False
trk_cebb51654521,rel_8a39c47f816c,"Bruckner 7 9 Giulini (VPO, live)/203 - III. Adagio langsam feierlich.flac",Classical,,,,Anton Bruckner,,,3,Adagio langsam feierlich,III. Adagio langsam feierlich,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 11 June 1988),,Carlo Maria Giulini - Vienna Philharmonic Orchestra (Live 11 June 1988),Carlo Maria Giulini,folder_path,high,,Anton Bruckner - Symphony No.7 in E Major,,,,3,1986,,,,Unknown,Redbook,flac,16,44100,2,1838.1,156003115,,False
trk_6621da3617e9,rel_2326be0dc631,Bruckner 7 Barenboim SK Berlin/01 - Allegro moderato.flac,Classical,,,,Anton Bruckner. Symphony no. 7,,,,Allegro moderato,Allegro moderato,"Daniel Barenboim, Staatskapelle Berlin",Daniel Barenboim,Staatskapelle Berlin,Daniel Barenboim,folder_path,high,Daniel Barenboim,Anton Bruckner. Symphony no. 7,,,,1,2012,,,,Unknown,Redbook,flac,16,44100,2,1251.5,93377559,,False
trk_3994bb2596ad,rel_2326be0dc631,Bruckner 7 Barenboim SK Berlin/02 - Adagio.flac,Classical,,,,Anton Bruckner. Symphony no. 7,,,,Adagio,Adagio,"Daniel Barenboim, Staatskapelle Berlin",Daniel Barenboim,Staatskapelle Berlin,Daniel Barenboim,folder_path,high,Daniel Barenboim,Anton Bruckner. Symphony no. 7,,,,2,2012,,,,Unknown,Redbook,flac,16,44100,2,1302.1,92102150,,False
trk_dd734a3cf16d,rel_2326be0dc631,Bruckner 7 Barenboim SK Berlin/03 - Scherzo. Sehr schnell.flac,Classical,,,,Anton Bruckner. Symphony no. 7,,,,Scherzo. Sehr schnell,Scherzo. Sehr schnell,"Daniel Barenboim, Staatskapelle Berlin",Daniel Barenboim,Staatskapelle Berlin,Daniel Barenboim,folder_path,high,Daniel Barenboim,Anton Bruckner. Symphony no. 7,,,,3,2012,,,,Unknown,Redbook,flac,16,44100,2,625.3,50423460,,False
trk_f6bb1a1b79c8,rel_2326be0dc631,Bruckner 7 Barenboim SK Berlin/04 - Finale.flac,Classical,,,,Anton Bruckner. Symphony no. 7,,,,Finale,Finale,"Daniel Barenboim, Staatskapelle Berlin",Daniel Barenboim,Staatskapelle Berlin,Daniel Barenboim,folder_path,high,Daniel Barenboim,Anton Bruckner. Symphony no. 7,,,,4,2012,,,,Unknown,Redbook,flac,16,44100,2,856.4,69486067,,False
trk_a3f80ef3f873,rel_4e031d6b3272,"Bruckner 7 Variants/01. C.Schuricht, Berlin Philharmonic. 1938/0801. Symphony No. 7 I. Allegro Moderato.flac",,,,,"01. C.Schuricht, Berlin Philharmonic.",,,,,,,,Berliner Philharmoniker,,,,,"01. C.Schuricht, Berlin Philharmonic. 1938",,,,,1938,,,,Unknown,Redbook,flac,16,44100,2,1203.9,80516176,,False
trk_bc6a4c168eb0,rel_4e031d6b3272,"Bruckner 7 Variants/01. C.Schuricht, Berlin Philharmonic. 1938/0802. II. Adagio.flac",,,,,"01. C.Schuricht, Berlin Philharmonic.",,,,,,,,Berliner Philharmoniker,,,,,"01. C.Schuricht, Berlin Philharmonic. 1938",,,,,1938,,,,Unknown,Redbook,flac,16,44100,2,1349.9,81897706,,False
trk_7d89b1524e78,rel_4e031d6b3272,"Bruckner 7 Variants/01. C.Schuricht, Berlin Philharmonic. 1938/0803. III. Scherzo.flac",,,,,"01. C.Schuricht, Berlin Philharmonic.",,,,,,,,Berliner Philharmoniker,,,,,"01. C.Schuricht, Berlin Philharmonic. 1938",,,,,1938,,,,Unknown,Redbook,flac,16,44100,2,542.8,36974971,,False
trk_a6798797f20b,rel_4e031d6b3272,"Bruckner 7 Variants/01. C.Schuricht, Berlin Philharmonic. 1938/0804. IV. Finale.flac",,,,,"01. C.Schuricht, Berlin Philharmonic.",,,,,,,,Berliner Philharmoniker,,,,,"01. C.Schuricht, Berlin Philharmonic. 1938",,,,,1938,,,,Unknown,Redbook,flac,16,44100,2,775.9,50125235,,False
trk_af47b5077e49,rel_e70f242257cb,"Bruckner 7 Variants/02. E.Beinum, Concertgebouw. 1947/01. I.Allegro moderato.flac",,,,,Bruckner;Symphony No.7,,,1,Allegro moderato,I.Allegro moderato,"Beinum,Concertgebow","Beinum,Concertgebow",Royal Concertgebouw Orchestra,,,,,Bruckner;Symphony No.7,,,,1,1947,,,,Unknown,Redbook,flac,16,44100,2,1166.8,87667894,,False
trk_2075973409fa,rel_e70f242257cb,"Bruckner 7 Variants/02. E.Beinum, Concertgebouw. 1947/02. II.Adagio. Sehr feierlish und sehr langsam.flac",,,,,Bruckner;Symphony No.7,,,2,Adagio. Sehr feierlish und sehr langsam,II.Adagio. Sehr feierlish und sehr langsam,"Beinum,Concertgebow","Beinum,Concertgebow",Royal Concertgebouw Orchestra,,,,,Bruckner;Symphony No.7,,,,2,1947,,,,Unknown,Redbook,flac,16,44100,2,1218.0,88342786,,False
trk_8146e2c083dc,rel_e70f242257cb,"Bruckner 7 Variants/02. E.Beinum, Concertgebouw. 1947/03. III.Scherzo. Sehr schnell - Trio. Etwas langsamer.flac",,,,,Bruckner;Symphony No.7,,,3,Scherzo. Sehr schnell - Trio. Etwas langsamer,III.Scherzo. Sehr schnell - Trio. Etwas langsamer,"Beinum,Concertgebow","Beinum,Concertgebow",Royal Concertgebouw Orchestra,,,,,Bruckner;Symphony No.7,,,,3,1947,,,,Unknown,Redbook,flac,16,44100,2,510.0,40608680,,False
trk_d3317af8a0e5,rel_e70f242257cb,"Bruckner 7 Variants/02. E.Beinum, Concertgebouw. 1947/04. IV.Finale. Bewegt, doch nicht schnell.flac",,,,,Bruckner;Symphony No.7,,,4,"Finale. Bewegt, doch nicht schnell","IV.Finale. Bewegt, doch nicht schnell","Beinum,Concertgebow","Beinum,Concertgebow",Royal Concertgebouw Orchestra,,,,,Bruckner;Symphony No.7,,,,4,1947,,,,Unknown,Redbook,flac,16,44100,2,683.3,53617675,,False
trk_8e0f396cc33c,rel_e70f242257cb,"Bruckner 7 Variants/02. E.Beinum, Concertgebouw. 1947/05. Tchaikovsky. Serenade C-dur op.48 - Waltz.flac",,,,,Tchaikovsky. Serenade C-dur,Op,48,,,Tchaikovsky. Serenade C-dur op.48 - Waltz,"Beinum,Concertgebow","Beinum,Concertgebow",Royal Concertgebouw Orchestra,,,,,Bruckner;Symphony No.7,,,,5,1947,,,,Unknown,Redbook,flac,16,44100,2,219.8,15437386,,False
trk_79fede8dd3f3,rel_f9319428313e,"Bruckner 7 Variants/03. W.Furtwangler, Berlin Philharmonic. 1949/01. I.Allegro moderato.flac",,,,,Bruckner;Symphony No.7,,,1,Allegro moderato,I.Allegro moderato,"Furtwangler ,Bpo","Furtwangler ,Bpo",Berliner Philharmoniker,,,,,Bruckner;Symphony No.7,,,,1,1949,,,,Unknown,Redbook,flac,16,44100,2,1172.7,105332885,,False
trk_e53f79f3db07,rel_f9319428313e,"Bruckner 7 Variants/03. W.Furtwangler, Berlin Philharmonic. 1949/02. II.Adagio. Sehr feierlish und sehr langsam.flac",,,,,Bruckner;Symphony No.7,,,2,Adagio. Sehr feierlish und sehr langsam,II.Adagio. Sehr feierlish und sehr langsam,"Furtwangler ,Bpo","Furtwangler ,Bpo",Berliner Philharmoniker,,,,,Bruckner;Symphony No.7,,,,2,1949,,,,Unknown,Redbook,flac,16,44100,2,1265.6,110971653,,False
trk_3d71f3d12fec,rel_f9319428313e,"Bruckner 7 Variants/03. W.Furtwangler, Berlin Philharmonic. 1949/03. III.Scherzo. Sehr schnell - Trio. Etwas langsamer.flac",,,,,Bruckner;Symphony No.7,,,3,Scherzo. Sehr schnell - Trio. Etwas langsamer,III.Scherzo. Sehr schnell - Trio. Etwas langsamer,"Furtwangler ,Bpo","Furtwangler ,Bpo",Berliner Philharmoniker,,,,,Bruckner;Symphony No.7,,,,3,1949,,,,Unknown,Redbook,flac,16,44100,2,586.1,54002908,,False
trk_b4ecc3db52c6,rel_f9319428313e,"Bruckner 7 Variants/03. W.Furtwangler, Berlin Philharmonic. 1949/04. IV.Finale. Bewegt, doch nicht schnell.flac",,,,,Bruckner;Symphony No.7,,,4,"Finale. Bewegt, doch nicht schnell","IV.Finale. Bewegt, doch nicht schnell","Furtwangler ,Bpo","Furtwangler ,Bpo",Berliner Philharmoniker,,,,,Bruckner;Symphony No.7,,,,4,1949,,,,Unknown,Redbook,flac,16,44100,2,719.4,64166469,,False
trk_e7157ebc9b23,rel_1946010ea225,"Bruckner 7 Variants/04. E.Beinum, Concertgebouw. 1953/01 - I Allegro moerato.flac",Classical,,,,I Allegro moerato,,,,,I Allegro moerato,Bruckner - Symphony No 7,,Bruckner - Symphony No 7,Eduard van Beinum,folder_path,high,,Eduard Van Beinum - Concertgebouw Orchestra,,,,1,1953,,,,Unknown,Redbook,flac,16,44100,2,1119.1,77215652,,False
trk_b0d82d1dc6f9,rel_1946010ea225,"Bruckner 7 Variants/04. E.Beinum, Concertgebouw. 1953/02 - II Adagio- Sehr feirlich und sehr langsam.flac",Classical,,,,II Adagio,,,,Sehr feirlich und sehr langsam,II Adagio: Sehr feirlich und sehr langsam,Bruckner - Symphony No 7,,Bruckner - Symphony No 7,Eduard van Beinum,folder_path,high,,Eduard Van Beinum - Concertgebouw Orchestra,,,,2,1953,,,,Unknown,Redbook,flac,16,44100,2,1149.0,75435368,,False
trk_a6682dc1b2a7,rel_1946010ea225,"Bruckner 7 Variants/04. E.Beinum, Concertgebouw. 1953/03 - III Scherzo- Sehr schnell , Trio- Etwas langsamer.flac",Classical,,,,III Scherzo - Sehr schnell / Trio,,,,Etwas langsamer,III Scherzo: Sehr schnell / Trio: Etwas langsamer,Bruckner - Symphony No 7,,Bruckner - Symphony No 7,Eduard van Beinum,folder_path,high,,Eduard Van Beinum - Concertgebouw Orchestra,,,,3,1953,,,,Unknown,Redbook,flac,16,44100,2,552.9,38609304,,False
trk_90f6f5aa13fd,rel_1946010ea225,"Bruckner 7 Variants/04. E.Beinum, Concertgebouw. 1953/04 - IV Finale- Bewegt, doch nicht zu schnell.flac",Classical,,,,IV Finale,,,,"Bewegt, doch nicht zu schnell","IV Finale: Bewegt, doch nicht zu schnell",Bruckner - Symphony No 7,,Bruckner - Symphony No 7,Eduard van Beinum,folder_path,high,,Eduard Van Beinum - Concertgebouw Orchestra,,,,4,1953,,,,Unknown,Redbook,flac,16,44100,2,712.9,49462321,,False
trk_0ea03239012a,rel_834b81f7f95d,"Bruckner 7 Variants/05. O.Klemperer, Philharmonia Orchestra. 1960/01. I.Allegro moderato.flac",,,,,Bruckner 7,,,1,Allegro moderato,I.Allegro moderato,"Klemperer,Po","Klemperer,Po",Philharmonia Orchestra,,,,,Bruckner 7,,,,1,1960,,,,Unknown,Redbook,flac,16,44100,2,1195.1,82443431,,False
trk_16d6c2369ef1,rel_834b81f7f95d,"Bruckner 7 Variants/05. O.Klemperer, Philharmonia Orchestra. 1960/02. II.Adagio. Sehr feierlish und sehr langsam.flac",,,,,Bruckner 7,,,2,Adagio. Sehr feierlish und sehr langsam,II.Adagio. Sehr feierlish und sehr langsam,"Klemperer,Po","Klemperer,Po",Philharmonia Orchestra,,,,,Bruckner 7,,,,2,1960,,,,Unknown,Redbook,flac,16,44100,2,1315.8,89933562,,False
trk_af4a9a384bb7,rel_834b81f7f95d,"Bruckner 7 Variants/05. O.Klemperer, Philharmonia Orchestra. 1960/03. III.Scherzo. Sehr schnell - Trio. Etwas langsamer.flac",,,,,Bruckner 7,,,3,Scherzo. Sehr schnell - Trio. Etwas langsamer,III.Scherzo. Sehr schnell - Trio. Etwas langsamer,"Klemperer,Po","Klemperer,Po",Philharmonia Orchestra,,,,,Bruckner 7,,,,3,1960,,,,Unknown,Redbook,flac,16,44100,2,581.2,44730954,,False
trk_755f01f933ba,rel_834b81f7f95d,"Bruckner 7 Variants/05. O.Klemperer, Philharmonia Orchestra. 1960/04. IV.Finale. Bewegt, doch nicht schnell.flac",,,,,Bruckner 7,,,4,"Finale. Bewegt, doch nicht schnell","IV.Finale. Bewegt, doch nicht schnell","Klemperer,Po","Klemperer,Po",Philharmonia Orchestra,,,,,Bruckner 7,,,,4,1960,,,,Unknown,Redbook,flac,16,44100,2,819.5,60742424,,False
trk_e28fcf5a31d0,rel_120270e4f6d5,"Bruckner 7 Variants/06. E.Mravinsky, Leningrad Philharmonic. 1967/Leningrad PhO, Mravinsky - Mozart & Bruckner.ape",,,,,"06. E.Mravinsky, Leningrad Philharmonic.",,,,,,,,Leningrad Philharmonic,,,,,"06. E.Mravinsky, Leningrad Philharmonic. 1967",,,,,1967,,,,Unknown,Redbook,ape,16,44100,2,4044.9,278188576,,True
trk_4cec2dd75858,rel_c73c0416da3c,"Bruckner 7 Variants/07. G.Szell, Vienna Philharmonic. 1968/01. I.Allegro moderato.flac",,,,,Bruckner;Symphony No.7,,,1,Allegro moderato,I.Allegro moderato,"Szell,Vpo","Szell,Vpo",Wiener Philharmoniker,,,,,Bruckner;Symphony No.7,,,,1,1968,,,,Unknown,Redbook,flac,16,44100,2,1232.1,56234322,,False
trk_b96346d59847,rel_c73c0416da3c,"Bruckner 7 Variants/07. G.Szell, Vienna Philharmonic. 1968/02. II.Adagio. Sehr feierlish und sehr langsam.flac",,,,,Bruckner;Symphony No.7,,,2,Adagio. Sehr feierlish und sehr langsam,II.Adagio. Sehr feierlish und sehr langsam,"Szell,Vpo","Szell,Vpo",Wiener Philharmoniker,,,,,Bruckner;Symphony No.7,,,,2,1968,,,,Unknown,Redbook,flac,16,44100,2,1274.1,59738104,,False
trk_398b3cbb2024,rel_c73c0416da3c,"Bruckner 7 Variants/07. G.Szell, Vienna Philharmonic. 1968/03. III.Scherzo. Sehr schnell - Trio. Etwas langsamer.flac",,,,,Bruckner;Symphony No.7,,,3,Scherzo. Sehr schnell - Trio. Etwas langsamer,III.Scherzo. Sehr schnell - Trio. Etwas langsamer,"Szell,Vpo","Szell,Vpo",Wiener Philharmoniker,,,,,Bruckner;Symphony No.7,,,,3,1968,,,,Unknown,Redbook,flac,16,44100,2,569.6,28127955,,False
trk_bbf4108ec3c5,rel_c73c0416da3c,"Bruckner 7 Variants/07. G.Szell, Vienna Philharmonic. 1968/04. IV.Finale. Bewegt, doch nicht schnell.flac",,,,,Bruckner;Symphony No.7,,,4,"Finale. Bewegt, doch nicht schnell","IV.Finale. Bewegt, doch nicht schnell","Szell,Vpo","Szell,Vpo",Wiener Philharmoniker,,,,,Bruckner;Symphony No.7,,,,4,1968,,,,Unknown,Redbook,flac,16,44100,2,759.6,37543566,,False
trk_b1b2346b6113,rel_0b3d486e54d3,"Bruckner 7 Variants/08. S.Celibidache, Stuttgart Radio Symphony Orchestra. 1971/Sergiu_Celibidache_CD5.ape",Classical,,,,"08. S.Celibidache, Stuttgart Radio Symphony Orchestra.",,,,,,,,,Sergiu Celibidache,folder_path,high,,"08. S.Celibidache, Stuttgart Radio Symphony Orchestra. 1971",,,,,1971,,,,Unknown,Redbook,ape,16,44100,2,3992.0,287136844,,True
trk_b7a188662029,rel_bb4135df76e9,"Bruckner 7 Variants/09. H. von Karajan, Berlin Philharmonic. 1971/01. Allegro moderato.flac",,,,,Symphony 7,,,,Allegro moderato,Allegro moderato,Karajan; Herbert von,Karajan; Herbert von,Berliner Philharmoniker,,,,,Bruckner; Anton: Symphony No. 7,,,,1,1971,,,,Unknown,Redbook,flac,16,44100,2,1307.3,85404192,,False
trk_386abdc74b4e,rel_bb4135df76e9,"Bruckner 7 Variants/09. H. von Karajan, Berlin Philharmonic. 1971/02. Adagio. Sehr feierlich und sehr langsam.flac",,,,,Adagio. Sehr feierlich und sehr langsam,,,,,Adagio. Sehr feierlich und sehr langsam,Karajan; Herbert von,Karajan; Herbert von,Berliner Philharmoniker,,,,,Bruckner; Anton: Symphony No. 7,,,,2,1971,,,,Unknown,Redbook,flac,16,44100,2,1379.4,88738856,,False
trk_38a2814b6bec,rel_bb4135df76e9,"Bruckner 7 Variants/09. H. von Karajan, Berlin Philharmonic. 1971/03. Scherzo. Sehr schnell - Trio, Etwas langsamer.flac",,,,,Scherzo. Sehr schnell,,,,"Trio, Etwas langsamer","Scherzo. Sehr schnell - Trio, Etwas langsamer",Karajan; Herbert von,Karajan; Herbert von,Berliner Philharmoniker,,,,,Bruckner; Anton: Symphony No. 7,,,,3,1971,,,,Unknown,Redbook,flac,16,44100,2,627.2,45671922,,False
trk_2848b9253698,rel_bb4135df76e9,"Bruckner 7 Variants/09. H. von Karajan, Berlin Philharmonic. 1971/04. Finale. Bewegt, doch nicht schnell.flac",,,,,Symphony 7,,,,"Finale. Bewegt, doch nicht schnell","Finale. Bewegt, doch nicht schnell",Karajan; Herbert von,Karajan; Herbert von,Berliner Philharmoniker,,,,,Bruckner; Anton: Symphony No. 7,,,,4,1971,,,,Unknown,Redbook,flac,16,44100,2,767.5,54896998,,False
trk_f641fae95f8d,rel_c9d9ce66047e,"Bruckner 7 Variants/10. K.Masur, Leipzig Gewandhaus Orchestra. 1974/01. Symphony 7 - I. Allegro moderato.flac",,,,,Symphony 7,,,1,Allegro moderato,Symphony 7 - I. Allegro moderato,Kurt Masur,Kurt Masur,Gewandhausorchester Leipzig,,,,,Symphony No 7 Bruckner,,,,1,1974,,,,Unknown,Redbook,flac,16,44100,2,1192.3,92773372,,False
trk_daac25b66c13,rel_c9d9ce66047e,"Bruckner 7 Variants/10. K.Masur, Leipzig Gewandhaus Orchestra. 1974/02. Symphony 7 - II. Adagio- sehr feierlich und sehr langsam.flac",,,,,Symphony 7,,,2,Adagio- sehr feierlich und sehr langsam,Symphony 7 - II. Adagio- sehr feierlich und sehr langsam,Kurt Masur,Kurt Masur,Gewandhausorchester Leipzig,,,,,Symphony No 7 Bruckner,,,,2,1974,,,,Unknown,Redbook,flac,16,44100,2,1293.2,97905728,,False
trk_c97474fc01b2,rel_c9d9ce66047e,"Bruckner 7 Variants/10. K.Masur, Leipzig Gewandhaus Orchestra. 1974/03. Symphony 7 - III. Scherzo - sehr schnell.flac",,,,,Symphony 7,,,,sehr schnell,Symphony 7 - III. Scherzo - sehr schnell,Kurt Masur,Kurt Masur,Gewandhausorchester Leipzig,,,,,Symphony No 7 Bruckner,,,,3,1974,,,,Unknown,Redbook,flac,16,44100,2,594.3,47889080,,False
trk_10c2aa54daa7,rel_c9d9ce66047e,"Bruckner 7 Variants/10. K.Masur, Leipzig Gewandhaus Orchestra. 1974/04. Symphony 7 - IV. Finale- bewegt, doch nicht zu schnell.flac",,,,,Symphony 7,,,4,"Finale- bewegt, doch nicht zu schnell","Symphony 7 - IV. Finale- bewegt, doch nicht zu schnell",Kurt Masur,Kurt Masur,Gewandhausorchester Leipzig,,,,,Symphony No 7 Bruckner,,,,4,1974,,,,Unknown,Redbook,flac,16,44100,2,783.3,63539806,,False
trk_c2003f2673fa,rel_6fbd7d0b39d8,"Bruckner 7 Variants/11. E.Jochum, Staatskapelle Dresden. 1976/01. Symphony No.7 in E - 1. Allegro moderato.flac",,,,,Symphony No.7 in E Major,,,1,Allegro moderato,Symphony No.7 in E - 1. Allegro moderato,Eugen Jochum,Eugen Jochum,Staatskapelle Dresden,,,,,Anton Bruckner - Symphony No.7 in E major,,,,1,1976,,,,Unknown,Redbook,flac,16,44100,2,1256.0,85322729,,False
trk_5965af7f5169,rel_6fbd7d0b39d8,"Bruckner 7 Variants/11. E.Jochum, Staatskapelle Dresden. 1976/02. Symphony No.7 in E - 2. Adagio (Sehr feierlich und sehr langsam).flac",,,,,Symphony No.7 in E Major,,,2,Adagio (Sehr feierlich und sehr langsam),Symphony No.7 in E - 2. Adagio (Sehr feierlich und sehr langsam),Eugen Jochum,Eugen Jochum,Staatskapelle Dresden,,,,,Anton Bruckner - Symphony No.7 in E major,,,,2,1976,,,,Unknown,Redbook,flac,16,44100,2,1551.5,103369635,,False
trk_5943f87601e5,rel_6fbd7d0b39d8,"Bruckner 7 Variants/11. E.Jochum, Staatskapelle Dresden. 1976/03. Symphony No.7 in E - 3. Scherzo (Sehr schnell) - Trio (Etwas langsamer).flac",,,,,Symphony No.7 in E Major,,,,Trio (Etwas langsamer),Symphony No.7 in E - 3. Scherzo (Sehr schnell) - Trio (Etwas langsamer),Eugen Jochum,Eugen Jochum,Staatskapelle Dresden,,,,,Anton Bruckner - Symphony No.7 in E major,,,,3,1976,,,,Unknown,Redbook,flac,16,44100,2,595.1,45054212,,False
trk_281a693ca2f3,rel_6fbd7d0b39d8,"Bruckner 7 Variants/11. E.Jochum, Staatskapelle Dresden. 1976/04. Symphony No.7 in E - 4. Finale (Bewegt, doch nicht zu schnell).flac",,,,,Symphony No.7 in E Major,,,4,"Finale (Bewegt, doch nicht zu schnell)","Symphony No.7 in E - 4. Finale (Bewegt, doch nicht zu schnell)",Eugen Jochum,Eugen Jochum,Staatskapelle Dresden,,,,,Anton Bruckner - Symphony No.7 in E major,,,,4,1976,,,,Unknown,Redbook,flac,16,44100,2,742.8,55581353,,False
trk_6f4364b18afe,rel_0fd72cd8dfd3,"Bruckner 7 Variants/12. B.Haitink, Concertgebouw. 1978/01. I.Allegro moderato.flac",,,,,Bruckner;Symphony No.7,,,1,Allegro moderato,I.Allegro moderato,"Haitink,Rco","Haitink,Rco",Royal Concertgebouw Orchestra,,,,,Bruckner;Symphony No.7,,,,1,1978,,,,Unknown,Redbook,flac,16,44100,2,1256.6,96275048,,False
trk_b82dee6d12b5,rel_0fd72cd8dfd3,"Bruckner 7 Variants/12. B.Haitink, Concertgebouw. 1978/02. II.Adagio. Sehr feierlish und sehr langsam.flac",,,,,Bruckner;Symphony No.7,,,2,Adagio. Sehr feierlish und sehr langsam,II.Adagio. Sehr feierlish und sehr langsam,"Haitink,Rco","Haitink,Rco",Royal Concertgebouw Orchestra,,,,,Bruckner;Symphony No.7,,,,2,1978,,,,Unknown,Redbook,flac,16,44100,2,1343.9,97986656,,False
trk_876d2f28ceed,rel_0fd72cd8dfd3,"Bruckner 7 Variants/12. B.Haitink, Concertgebouw. 1978/03. III.Scherzo. Sehr schnell - Trio. Etwas langsamer.flac",,,,,Bruckner;Symphony No.7,,,3,Scherzo. Sehr schnell - Trio. Etwas langsamer,III.Scherzo. Sehr schnell - Trio. Etwas langsamer,"Haitink,Rco","Haitink,Rco",Royal Concertgebouw Orchestra,,,,,Bruckner;Symphony No.7,,,,3,1978,,,,Unknown,Redbook,flac,16,44100,2,595.6,49642799,,False
trk_a51f86b80e6e,rel_0fd72cd8dfd3,"Bruckner 7 Variants/12. B.Haitink, Concertgebouw. 1978/04. IV.Finale. Bewegt, doch nicht schnell.flac",,,,,Bruckner;Symphony No.7,,,4,"Finale. Bewegt, doch nicht schnell","IV.Finale. Bewegt, doch nicht schnell","Haitink,Rco","Haitink,Rco",Royal Concertgebouw Orchestra,,,,,Bruckner;Symphony No.7,,,,4,1978,,,,Unknown,Redbook,flac,16,44100,2,728.0,60888546,,False
trk_f91d2eb76530,rel_8c004087edd6,"Bruckner 7 Variants/13. R.Chailly, RSO Berlin. 1984/01. I.Allegro moderato.flac",,,,,Bruckner;Syphony No.7,,,1,Allegro moderato,I.Allegro moderato,"Chailly,Rso","Chailly,Rso",,,,,,Bruckner;Syphony No.7,,,,1,1984,,,,Unknown,Redbook,flac,16,44100,2,1369.8,99412720,,False
